K2_Time,Counts,Raw,Sky,Sigma
3272.441062,5033.878142,5034.140796,14876.682617,19.713369
3272.461495,5004.142695,5004.367658,14853.960938,19.698309
3272.481929,5035.069687,5029.505676,14863.916992,19.704908
3272.502362,5033.021883,5025.642728,14851.978516,19.696995
3272.522796,5023.833214,5016.893808,14844.109375,19.691774
3272.543230,5043.444618,5031.862106,14831.445312,19.683374
3272.563663,5072.849003,5061.596193,14825.125977,19.679178
3272.584097,5004.021673,4993.363631,14824.862305,19.679005
3272.604530,5004.498676,4990.929540,14830.697266,19.682877
3272.624964,5001.211110,4987.235817,14810.001953,19.669138
3272.645398,5026.220426,5007.415620,14800.919922,19.663107
3272.665831,5048.401637,5029.949309,14802.032227,19.663845
3272.686265,5028.824448,5008.065873,14812.818359,19.671009
3272.706698,NaN,NaN,14781.629883,19.650290
3272.727132,5036.018625,5045.113069,14778.330078,19.648096
3272.747566,5048.215844,5056.645070,14765.590820,19.639626
3272.767999,5030.831852,5039.430121,14756.037109,19.633270
3272.788433,5051.699466,5061.050176,14751.695312,19.630383
3272.808866,5050.493949,5060.209368,14744.718750,19.625740
3272.829300,5042.853611,5051.000961,14739.762695,19.622440
3272.849734,5034.412565,5042.381944,14728.462891,19.614918
3272.870167,5032.031159,5038.106241,14722.660156,19.611053
3272.890601,5034.641440,5038.387908,14718.474609,19.608267
3272.911035,5017.324614,5019.794120,14711.313477,19.603495
3272.931468,5007.129021,5007.400438,14703.116211,19.598032
3272.951902,5035.915016,5033.925190,14707.004883,19.600626
3272.972335,5034.104779,5030.052313,14690.278320,19.589476
3272.992769,5046.107523,5038.104448,14704.126953,19.598705
3273.013203,5011.369636,5001.716210,14691.234375,19.590113
3273.033636,5046.827707,5034.393796,14682.802734,19.584490
3273.054070,5032.471725,5017.757448,14646.537109,19.560289
3273.074503,5032.868973,5015.750978,14662.019531,19.570625
3273.094937,5029.052530,5012.272172,14653.844727,19.565166
3273.115371,5049.613962,5026.254811,14655.276367,19.566124
3273.135804,5041.458408,5015.068894,14648.121094,19.561346
3273.156238,5030.582693,4999.853577,14637.769531,19.554434
3273.176671,5045.043598,5011.365672,14621.297852,19.543428
3273.197105,NaN,NaN,14617.377930,19.540808
3273.217539,5032.947439,5022.006269,14627.985352,19.547897
3273.237972,5030.612233,5019.453254,14600.196289,19.529320
3273.258406,5046.696707,5034.948713,14617.101562,19.540623
3273.278839,5026.129617,5010.354531,14601.457031,19.530163
3273.299273,5048.809307,5029.273195,14592.939453,19.524467
3273.319707,5037.165630,5017.027695,14586.565430,19.520203
3273.340140,5031.553958,5005.641347,14582.447266,19.517447
3273.360574,5012.193141,4980.077389,14564.799805,19.505632
3273.381007,5039.604090,5005.426119,14563.892578,19.505026
3273.401441,5046.828083,5010.652796,14554.907227,19.499006
3273.421875,5026.674471,4983.734511,14549.050781,19.495085
3273.442308,NaN,NaN,14549.923828,19.495668
3273.462742,5037.879158,5031.032473,14532.376953,19.483910
3273.483175,5047.930971,5041.319469,14531.443359,19.483284
3273.503609,5041.453031,5033.969824,14535.855469,19.486240
3273.524043,5053.934504,5042.255568,14514.423828,19.471872
3273.544476,5027.933126,5014.910777,14510.582031,19.469294
3273.564910,5045.373507,5032.563255,14513.314453,19.471127
3273.585343,5007.461355,4986.310022,14509.361328,19.468473
3273.605777,5045.017349,5025.636065,14508.923828,19.468182
3273.626211,5039.106133,5013.935289,14486.898438,19.453398
3273.646644,5025.671081,4997.327539,14476.008789,19.446087
3273.667078,5041.793468,5007.311724,14480.287109,19.448959
3273.687512,NaN,NaN,14473.783203,19.444592
3273.707945,5038.026096,5038.173450,14454.263672,19.431477
3273.728379,5047.380584,5047.151005,14458.951172,19.434626
3273.748812,5047.745518,5043.716075,14451.693359,19.429747
3273.769246,5045.758477,5039.188568,14443.865234,19.424484
3273.789680,5030.055092,5022.013081,14431.085938,19.415890
3273.810113,5063.865144,5056.362864,14435.796875,19.419060
3273.830547,5034.191923,5021.709465,14426.987305,19.413132
3273.850980,5055.877503,5041.140280,14411.931641,19.403000
3273.871414,5052.209914,5035.355567,14416.356445,19.405977
3273.891848,5045.740243,5024.705102,14397.420898,19.393229
3273.912281,5051.958916,5024.064849,14405.534180,19.398693
3273.932715,NaN,NaN,14395.339844,19.391829
3273.953148,5027.477141,5029.204385,14396.909180,19.392885
3273.973582,5038.254883,5035.655917,14374.556641,19.377825
3273.994016,5041.730241,5037.987323,14373.498047,19.377111
3274.014449,5053.862256,5049.033395,14371.664062,19.375875
3274.034883,5048.487395,5041.889143,14362.757812,19.369871
3274.055316,5016.617853,5006.328791,14341.576172,19.355581
3274.075750,5028.516092,5015.184211,14351.692383,19.362408
3274.096184,5030.140662,5015.757629,14347.555664,19.359615
3274.116617,5033.994236,5014.641632,14347.494141,19.359573
3274.137051,5016.453737,4992.395962,14324.593750,19.344118
3274.157484,5047.161291,5021.258954,14322.567383,19.342751
3274.177918,NaN,NaN,14315.242188,19.337805
3274.198352,NaN,NaN,14307.917969,19.332857
3274.218785,5044.156345,5045.299350,14310.227539,19.334415
3274.239219,5035.907459,5034.961157,14306.048828,19.331593
3274.259652,5044.292925,5044.826554,14295.966797,19.324780
3274.280086,5049.108925,5043.537783,14308.719727,19.333397
3274.300520,5057.758110,5052.211153,14287.428711,19.319008
3274.320953,NaN,NaN,14287.939453,19.319353
3274.341387,5045.148256,5035.587875,14278.955078,19.313278
3274.361820,5034.937517,5023.513968,14276.094727,19.311344
3274.382254,5042.636818,5029.029467,14266.010742,19.304522
3274.402688,5069.823703,5053.482414,14257.287109,19.298620
3274.423121,NaN,NaN,14244.078125,19.289677
3274.443555,5026.387688,5035.293627,14240.199219,19.287050
3274.463989,5048.493431,5052.116996,14238.346680,19.285795
3274.484422,5039.344206,5046.224028,14229.523438,19.279819
3274.504856,5057.976482,5064.051675,14222.222656,19.274874
3274.525289,5025.349502,5028.105326,14217.351562,19.271572
3274.545723,5047.463796,5052.145158,14211.824219,19.267826
3274.566156,5064.653678,5067.392671,14208.529297,19.265591
3274.586590,5044.882046,5045.320078,14207.866211,19.265142
3274.607024,5045.402917,5045.387877,14198.738281,19.258953
3274.627457,5058.934865,5055.394427,14179.738281,19.246063
3274.647891,5037.889516,5032.373189,14190.076172,19.253077
3274.668325,5045.267279,5038.918361,14181.572266,19.247307
3274.688758,5014.494765,5007.641507,14181.455078,19.247227
3274.709192,5040.991527,5032.579085,14173.220703,19.241638
3274.729625,5054.571656,5043.950140,14166.426758,19.237026
3274.750059,5031.323819,5018.600837,14151.442383,19.226851
3274.770493,5034.222299,5019.463832,14154.294922,19.228788
3274.790926,5076.345931,5058.855635,14138.171875,19.217833
3274.811360,5067.399386,5045.569193,14140.787109,19.219610
3274.831793,5053.331918,5027.392881,14127.792969,19.210777
3274.852227,5029.352442,5005.715663,14123.810547,19.208071
3274.872661,5041.614054,5012.480887,14115.575195,19.202471
3274.893094,5050.818326,5019.233390,14115.820312,19.202635
3274.913528,NaN,NaN,14101.629883,19.192982
3274.933961,5049.817370,5052.398183,14103.838867,19.194485
3274.954395,5050.915318,5050.796514,14093.273438,19.187294
3274.974829,5066.926880,5063.732491,14095.319336,19.188686
3274.995262,5073.849685,5069.111370,14075.132812,19.174942
3275.015696,5040.454000,5033.799634,14084.881836,19.181581
3275.036129,5044.607649,5035.449482,14078.985352,19.177567
3275.056563,5056.208483,5043.646813,14072.864258,19.173395
3275.076997,5057.385754,5041.272772,14059.853516,19.164530
3275.097430,5046.293330,5029.329933,14056.417969,19.162189
3275.117864,5036.860169,5020.910182,14044.480469,19.154051
3275.138297,5044.811777,5024.664072,14038.298828,19.149836
3275.158731,NaN,NaN,14034.830078,19.147469
3275.179165,5034.434691,5037.779386,14032.352539,19.145779
3275.199598,5034.740170,5037.167881,14010.349609,19.130762
3275.220032,NaN,NaN,14016.350586,19.134859
3275.240465,5062.806289,5061.602448,14019.396484,19.136936
3275.260899,5023.863769,5021.335304,13997.718750,19.122135
3275.281333,5036.798172,5033.851916,13985.111328,19.113523
3275.301766,5050.020831,5042.356186,13978.615234,19.109085
3275.322200,5025.349968,5016.679412,13979.066406,19.109392
3275.342633,5047.715355,5036.760154,13967.931641,19.101780
3275.363067,5025.094814,5011.180765,13962.203125,19.097864
3275.383501,5039.454269,5024.428390,13968.466797,19.102146
3275.403934,5035.576353,5014.944711,13963.917969,19.099035
3275.424368,5044.086621,5023.295855,13950.121094,19.089598
3275.444801,5050.362375,5026.387644,13949.902344,19.089449
3275.465235,5047.145929,5019.052693,13923.643555,19.071472
3275.485669,5056.874687,5027.568926,13921.073242,19.069714
3275.506102,5039.216817,5005.985343,13917.498047,19.067263
3275.526536,5013.533292,4976.719019,13917.251953,19.067095
3275.546970,5074.270904,5031.744225,13915.354492,19.065796
3275.567403,5052.007315,5006.388276,13908.510742,19.061108
3275.587837,5040.531733,4992.658393,13911.377930,19.063072
3275.608270,5043.275757,4991.044333,13884.667969,19.044760
3275.628704,5053.787845,4996.200565,13876.573242,19.039207
3275.649138,NaN,NaN,13881.780273,19.042782
3275.669571,5070.699324,5060.696626,13883.052734,19.043653
3275.690005,5044.444261,5029.968418,13885.955078,19.045645
3275.710438,5038.287674,5022.772770,13868.944336,19.033976
3275.730872,5046.170887,5025.217814,13859.927734,19.027786
3275.751306,5027.844352,5008.390163,13844.300781,19.017056
3275.771739,5034.449022,5009.300489,13840.414062,19.014387
3275.792173,5033.572597,5008.510695,13844.412109,19.017132
3275.812606,5045.316985,5014.177149,13830.426758,19.007524
3275.833040,5042.606401,5004.611648,13832.125000,19.008692
3275.853474,5042.571690,5000.778900,13837.950195,19.012693
3275.873907,5041.664310,4997.618945,13807.373047,18.991676
3275.894341,NaN,NaN,13814.976562,18.996906
3275.914774,5052.236723,5051.167447,13804.162109,18.989468
3275.935208,5070.553544,5064.845422,13808.628906,18.992542
3275.955642,5042.884972,5035.884645,13799.637695,18.986357
3275.976075,5021.332414,5011.807944,13798.983398,18.985907
3275.996509,5043.557755,5028.420830,13782.866211,18.974815
3276.016942,5048.156566,5030.933572,13782.976562,18.974892
3276.037376,5080.643246,5062.721771,13768.734375,18.965086
3276.057810,5063.826416,5041.834355,13774.404297,18.968990
3276.078243,5043.533383,5014.848867,13752.209961,18.953701
3276.098677,5033.210155,5002.704588,13759.786133,18.958921
3276.119110,5056.271222,5020.886370,13740.934570,18.945930
3276.139544,NaN,NaN,13736.166016,18.942642
3276.159978,5046.133415,5045.466645,13731.395508,18.939354
3276.180411,5059.202912,5057.461343,13718.652344,18.930563
3276.200845,5062.479913,5062.109539,13726.153320,18.935736
3276.221278,5032.923131,5027.005631,13723.051758,18.933598
3276.241712,5037.952205,5033.574945,13711.783203,18.925823
3276.262146,5053.584078,5046.337462,13709.057617,18.923941
3276.282579,5046.987029,5039.838693,13702.498047,18.919413
3276.303013,5067.411134,5055.741689,13706.876953,18.922436
3276.323447,5020.946872,5008.336584,13693.003906,18.912859
3276.343880,5045.987141,5030.233412,13687.525391,18.909075
3276.364314,5038.171819,5021.797644,13678.980469,18.903172
3276.384747,NaN,NaN,13680.712891,18.904367
3276.405181,5067.656288,5072.269969,13670.251953,18.897139
3276.425614,5044.951515,5047.400527,13660.355469,18.890297
3276.446048,NaN,NaN,13649.794922,18.882994
3276.466482,5066.749381,5063.227576,13665.120117,18.893591
3276.486915,5047.132067,5042.288813,13641.602539,18.877327
3276.507349,5086.119366,5080.062790,13629.657227,18.869061
3276.527783,5045.228775,5037.746832,13632.083984,18.870739
3276.548216,5040.820134,5030.559010,13639.974609,18.876202
3276.568650,5034.342536,5022.775505,13623.230469,18.864611
3276.589083,5031.225678,5018.249456,13618.662109,18.861446
3276.609517,5061.683387,5043.983397,13616.666016,18.860065
3276.629951,NaN,NaN,13612.300781,18.857042
3276.650384,5038.497086,5044.493255,13597.021484,18.846455
3276.670818,5054.270905,5057.926787,13597.068359,18.846487
3276.691251,5059.145100,5061.723441,13582.406250,18.836323
3276.711685,5048.884062,5050.777027,13590.379883,18.841852
3276.732119,5057.590278,5056.842452,13571.353516,18.828659
3276.752552,5049.185444,5048.410496,13566.938477,18.825596
3276.772986,5052.496931,5049.899698,13565.958008,18.824915
3276.793419,5052.115564,5046.902730,13567.761719,18.826166
3276.813853,5046.941006,5039.611952,13555.142578,18.817410
3276.834287,5062.576069,5051.559180,13536.372070,18.804375
3276.854720,5057.376965,5047.424210,13545.898438,18.810991
3276.875154,5032.980621,5020.224305,13534.041016,18.802757
3276.895587,5056.435049,5040.451016,13519.638672,18.792749
3276.916021,5038.866845,5018.752258,13519.444336,18.792616
3276.936455,5054.473471,5034.924015,13513.965820,18.788807
3276.956888,5039.685465,5011.038072,13499.883789,18.779015
3276.977322,5057.531511,5030.385684,13492.325195,18.773758
3276.997756,5029.391291,4999.362522,13488.970703,18.771421
3277.018189,5032.036296,4998.236471,13494.474609,18.775253
3277.038623,5067.719312,5029.889241,13485.465820,18.768984
3277.059056,5050.332301,5007.338592,13473.681641,18.760782
3277.079490,5041.557882,4999.392664,13464.623047,18.754475
3277.099923,5029.481585,4982.528422,13464.969727,18.754715
3277.120357,NaN,NaN,13453.371094,18.746635
3277.140791,5066.095690,5049.257485,13465.934570,18.755386
3277.161224,5037.410189,5018.768888,13453.398438,18.746655
3277.181658,5051.999030,5031.570011,13443.988281,18.740097
3277.202091,5041.926018,5017.083992,13436.942383,18.735188
3277.222525,5063.984872,5035.691198,13416.887695,18.721199
3277.242959,NaN,NaN,13414.641602,18.719633
3277.263392,5033.581877,4994.602181,13416.665039,18.721045
3277.283826,5034.919409,4994.245852,13407.982422,18.714985
3277.304260,5023.199854,4975.952771,13406.974609,18.714283
3277.324693,5036.943853,4985.707751,13395.459961,18.706244
3277.345127,5051.501341,4996.366239,13384.764648,18.698774
3277.365560,NaN,NaN,13381.496094,18.696491
3277.385994,5045.373772,5031.102028,13377.351562,18.693596
3277.406428,5052.559658,5035.421091,13376.670898,18.693121
3277.426861,5045.655707,5024.609944,13365.661133,18.685427
3277.447295,5043.474788,5019.885933,13364.106445,18.684340
3277.467728,5046.855519,5018.040628,13343.273438,18.669771
3277.488162,5020.877444,4987.030069,13342.691406,18.669363
3277.508596,5054.464760,5016.361957,13343.570312,18.669979
3277.529029,5064.855448,5022.501896,13341.089844,18.668242
3277.549463,5057.376193,5010.536198,13331.595703,18.661598
3277.569896,5025.654862,4972.961834,13316.100586,18.650751
3277.590330,5027.441372,4975.384686,13322.214844,18.655033
3277.610764,NaN,NaN,13318.566406,18.652477
3277.631197,5043.673213,5036.873402,13317.801758,18.651941
3277.651631,5049.906809,5042.716456,13313.001953,18.648581
3277.672064,5067.408696,5054.174860,13301.145508,18.640276
3277.692498,5035.885498,5020.650598,13299.769531,18.639311
3277.712932,5035.804770,5019.048607,13293.856445,18.635166
3277.733365,5043.856929,5022.094805,13279.246094,18.624922
3277.753799,5034.217169,5011.495672,13279.125000,18.624840
3277.774232,5040.568562,5011.856649,13264.333008,18.614462
3277.794666,5021.815166,4990.531996,13274.203125,18.621386
3277.815100,5040.490931,5002.160233,13255.026367,18.607931
3277.835533,5038.613771,4996.825288,13257.904297,18.609951
3277.855967,NaN,NaN,13257.037109,18.609343
3277.876400,5054.781613,5050.688008,13239.095703,18.596746
3277.896834,5038.853772,5033.017261,13239.341797,18.596918
3277.917268,5037.948480,5028.775102,13247.500000,18.602648
3277.937701,5036.233217,5023.523891,13234.200195,18.593307
3277.958135,5038.707491,5025.471350,13220.798828,18.583891
3277.978569,5060.738815,5044.037770,13216.866211,18.581125
3277.999002,5039.236659,5019.078403,13226.998047,18.588245
3278.019436,5041.959703,5018.648536,13215.060547,18.579857
3278.039869,5033.715510,5007.771913,13209.427734,18.575897
3278.060303,5050.662474,5016.956571,13209.605469,18.576023
3278.080737,5058.546052,5015.700155,13202.652344,18.571133
3278.101170,NaN,NaN,13195.740234,18.566271
3278.121604,5055.918164,5051.045154,13188.830078,18.561407
3278.142037,NaN,NaN,13183.644531,18.557758
3278.162471,5034.176992,5029.006200,13175.795898,18.552235
3278.182905,5040.121593,5034.589067,13166.365234,18.545595
3278.203338,5042.198064,5030.829013,13182.851562,18.557201
3278.223772,5042.660333,5032.343505,13178.384766,18.554056
3278.244205,5065.206525,5052.956434,13163.009766,18.543230
3278.264639,5032.750144,5019.152462,13162.445312,18.542831
3278.285072,5033.886172,5017.245620,13156.521484,18.538658
3278.305506,5020.234529,5002.554623,13149.875000,18.533978
3278.325940,5051.738931,5028.576092,13136.335938,18.524431
3278.346373,NaN,NaN,13130.689453,18.520452
3278.366807,5034.673213,5037.121806,13136.375000,18.524460
3278.387241,5038.910898,5040.471259,13126.961914,18.517822
3278.407674,5027.674602,5029.613946,13115.862305,18.509991
3278.428108,5041.533761,5042.634095,13117.098633,18.510864
3278.448541,5026.450330,5023.332526,13111.036133,18.506586
3278.468975,5031.908807,5027.884963,13099.888672,18.498716
