LC of 211545516,,,,,
K2_Time,Counts,Raw,RB,Sky,Error
3302.948439,1319.02645,1282.742243,8569.201172,8569.201172,28.748005
3302.968872,1329.277466,1289.947025,8572.605469,8572.605469,28.767848
3302.989306,1335.317144,1290.985506,8565.741211,8565.741211,28.76665
3303.009739,1311.771069,1270.148635,8566.761719,8566.761719,28.733909
3303.030173,1309.126846,1269.927825,8562.942383,8562.942383,28.724507
3303.050607,1334.35644,1292.118618,8561.4375,8561.4375,28.759002
3303.07104,1312.222481,1270.628515,8561.205078,8561.205078,28.726483
3303.091474,1316.904987,1274.251621,8553.064453,8553.064453,28.721452
3303.111907,0,0,8553.285156,8553.285156,0
3303.132341,1341.906793,1312.71903,8548.101562,8548.101562,28.750594
3303.152775,1337.154275,1304.79563,8542.397461,8542.397461,28.735391
3303.173208,1342.526009,1311.570725,8550.373047,8550.373047,28.754795
3303.193642,0,0,8540.188477,8540.188477,0
3303.214075,1351.257361,1321.207725,8540.292969,8540.292969,28.752835
3303.234509,1350.00074,1319.990907,8536.347656,8536.347656,28.745273
3303.254943,1344.234915,1315.315181,8546.524414,8546.524414,28.751685
3303.275376,1334.129273,1303.237878,8540.998047,8540.998047,28.728956
3303.29581,1334.759243,1304.524291,8531.359375,8531.359375,28.715848
3303.316243,1356.681588,1324.894547,8533.533203,8533.533203,28.750894
3303.336677,1344.306011,1313.309335,8526.462891,8526.462891,28.722615
3303.357111,1338.777618,1309.456932,8523.952148,8523.952148,28.710916
3303.377544,1347.8422,1318.109671,8526.637695,8526.637695,28.728014
3303.397978,1333.466038,1301.79739,8527.199219,8527.199219,28.707911
3303.418411,1330.761474,1299.597202,8519.904297,8519.904297,28.693351
3303.438845,1337.52629,1310.193703,8522.427734,8522.427734,28.706876
3303.459279,1329.67138,1298.736,8512.155273,8512.155273,28.680475
3303.479712,1328.546123,1302.036487,8512.429688,8512.429688,28.679235
3303.500146,1335.825757,1304.191947,8511.887695,8511.887695,28.689051
3303.52058,1329.329926,1298.248822,8512.686523,8512.686523,28.680752
3303.541013,1322.283114,1293.207784,8511.849609,8511.849609,28.669262
3303.561447,1336.083067,1305.145601,8508.717773,8508.717773,28.684808
3303.58188,1334.669197,1304.20248,8501.59375,8501.59375,28.672367
3303.602314,0,0,8504.448242,8504.448242,0
3303.622748,0,0,8507.303711,8507.303711,0
3303.643181,1328.2661,1295.242025,8508.025391,8508.025391,28.672409
3303.663615,1346.663144,1315.592749,8497.12207,8497.12207,28.683329
3303.684048,1325.96527,1294.875206,8502.601562,8502.601562,28.661148
3303.704482,1327.064096,1297.480913,8497.186523,8497.186523,28.654854
3303.724915,1326.030285,1295.733429,8494.413086,8494.413086,28.649301
3303.745349,1339.204433,1308.55516,8488.198242,8488.198242,28.659451
3303.765783,1327.374287,1295.089563,8490.363281,8490.363281,28.645354
3303.786216,1322.769521,1291.107545,8484.530273,8484.530273,28.630123
3303.80665,1323.718708,1293.685256,8490.360352,8490.360352,28.640016
3303.827084,1334.297785,1301.89163,8484.364258,8484.364258,28.646703
3303.847517,1336.471935,1302.302252,8482.947266,8482.947266,28.647807
3303.867951,1347.470276,1314.005241,8475.835938,8475.835938,28.653477
3303.888384,1330.906982,1300.267161,8476.012695,8476.012695,28.629568
3303.908818,1352.171476,1322.056203,8468.415039,8468.415039,28.64951
3303.929252,1338.945119,1306.75028,8471.000977,8471.000977,28.633985
3303.949685,1333.348445,1299.359782,8467.019531,8467.019531,28.620003
3303.970119,1324.652452,1294.55409,8465.941406,8465.941406,28.605728
3303.990552,1335.004068,1303.242116,8456.005859,8456.005859,28.606336
3304.010986,1325.25869,1294.604487,8465.952148,8465.952148,28.606629
3304.031419,1323.010978,1290.792267,8465.294922,8465.294922,28.602385
3304.051853,1327.929355,1295.150984,8461.011719,8461.011719,28.603313
3304.072287,1319.604873,1287.80759,8461.020508,8461.020508,28.591161
3304.09272,0,0,8450.884766,8450.884766,0
3304.113154,1344.656918,1316.377843,8452.166016,8452.166016,28.614826
3304.133588,1326.705443,1297.483764,8459.50293,8459.50293,28.59932
3304.154021,1329.151873,1301.522349,8448.03125,8448.03125,28.58613
3304.174455,1344.365826,1315.643154,8445.705078,8445.705078,28.604964
3304.194888,1342.021883,1315.046712,8450.726562,8450.726562,28.608875
3304.215322,1358.231599,1330.672715,8444.829102,8444.829102,28.623935
3304.235756,1328.675925,1300.546083,8435.449219,8435.449219,28.567034
3304.256189,1349.856537,1321.499594,8434.302734,8434.302734,28.596326
3304.276623,1347.029789,1316.791901,8440.894531,8440.894531,28.601828
3304.297056,1326.417879,1296.550926,8442.143555,8442.143555,28.573523
3304.31749,1346.92959,1314.802993,8425.329102,8425.329102,28.57893
3304.337924,1333.54064,1304.974959,8426.926758,8426.926758,28.561683
3304.358357,1322.461218,1293.241481,8425.766602,8425.766602,28.543769
3304.378791,1329.321699,1301.344315,8434.28418,8434.28418,28.566275
3304.399224,1331.392194,1301.666359,8435.338867,8435.338867,28.570846
3304.419658,1329.922347,1302.814286,8423.763672,8423.763672,28.551759
3304.440092,1321.023789,1292.870246,8418.175781,8418.175781,28.530548
3304.460525,1325.268196,1297.637227,8418.417969,8418.417969,28.537119
3304.480959,1332.211902,1304.654086,8423.839844,8423.839844,28.555221
3304.501392,0,0,8417.793945,8417.793945,0
3304.521826,1320.390676,1289.83041,8414.37207,8414.37207,28.524049
3304.54226,1321.693527,1292.503221,8423.651367,8423.651367,28.539548
3304.562693,1314.365587,1282.844393,8419.080078,8419.080078,28.522119
3304.583127,0,0,8403.368164,8403.368164,0
3304.60356,1356.505448,1328.383788,8401.978516,8401.978516,28.558781
3304.623994,1339.390701,1310.512223,8401.6875,8401.6875,28.5333
3304.644428,1334.792373,1305.165662,8408.31543,8408.31543,28.536272
3304.664861,1327.161901,1298.396325,8410.283203,8410.283203,28.527978
3304.685295,1326.126109,1296.602477,8398.902344,8398.902344,28.509784
3304.705728,1336.799936,1310.994542,8394.966797,8394.966797,28.519659
3304.726162,1357.12212,1327.498972,8397.010742,8397.010742,28.552413
3304.746596,1335.130495,1308.204632,8385.500977,8385.500977,28.503338
3304.767029,1330.192374,1303.036164,8399.516602,8399.516602,28.516644
3304.787463,1327.195274,1301.413006,8392.136719,8392.136719,28.501433
3304.807896,1330.612331,1304.880421,8378.12793,8378.12793,28.485899
3304.82833,1326.410927,1301.224966,8384.591797,8384.591797,28.489218
3304.848764,1352.024903,1326.700593,8385.234375,8385.234375,28.527706
3304.869197,1335.261508,1310.538716,8375.916992,8375.916992,28.489475
3304.889631,1330.836256,1304.808862,8384.232422,8384.232422,28.495181
3304.910064,1337.366201,1311.138497,8377.525391,8377.525391,28.494921
3304.930498,1339.469768,1312.118577,8382.015625,8382.015625,28.50459
3304.950932,1339.807369,1313.952798,8369.480469,8369.480469,28.486702
3304.971365,0,0,8371.152344,8371.152344,0
3304.991799,1323.344577,1299.541731,8366.670898,8366.670898,28.458416
3305.012232,1325.571004,1298.626885,8376.851562,8376.851562,28.476629
3305.032666,1320.798671,1295.063831,8374.972656,8374.972656,28.466867
3305.0531,1324.904728,1298.894464,8371.87207,8371.87207,28.468343
3305.073533,1323.49755,1296.895951,8364.450195,8364.450195,28.455379
3305.093967,1322.327037,1297.191675,8366.0625,8366.0625,28.456028
3305.114401,1356.150551,1329.440807,8355.911133,8355.911133,28.490771
3305.134834,1319.342606,1293.067541,8357.068359,8357.068359,28.438431
3305.155268,1323.221415,1296.665599,8348.316406,8348.316406,28.43127
3305.175701,1325.966478,1301.24407,8354.728516,8354.728516,28.444726
3305.196135,1322.035149,1295.867691,8356.446289,8356.446289,28.441474
3305.216568,1299.572547,1276.193579,8356.261719,8356.261719,28.408178
3305.237002,1330.491397,1304.393434,8347.925781,8347.925781,28.441379
3305.257436,1312.997644,1287.625983,8347.69043,8347.69043,28.415318
3305.277869,1307.742889,1281.584066,8346.525391,8346.525391,28.405875
3305.298303,1315.965075,1289.498716,8348.396484,8348.396484,28.42072
3305.318737,1323.910343,1295.094475,8340.542969,8340.542969,28.420855
3305.33917,1314.748474,1287.478477,8339.644531,8339.644531,28.406058
3305.359604,1303.736803,1275.026462,8347.457031,8347.457031,28.401351
3305.380037,1312.788549,1284.990041,8340.220703,8340.220703,28.404022
3305.400471,1325.053971,1295.772993,8335.306641,8335.306641,28.414836
3305.420905,1319.556102,1287.459384,8335.551758,8335.551758,28.40711
3305.441338,1309.198195,1280.391712,8335.865234,8335.865234,28.39233
3305.461772,1302.872274,1272.135643,8342.288086,8342.288086,28.392472
3305.482205,1300.206365,1270.874692,8335.173828,8335.173828,28.378074
3305.502639,1310.742989,1276.331124,8330.943359,8330.943359,28.387359
3305.523073,1317.271177,1280.572046,8323.234375,8323.234375,28.38562
3305.543506,1339.940169,1301.540091,8320.734375,8320.734375,28.415298
3305.56394,0,0,8320.500977,8320.500977,0
3305.584373,1327.6746,1303.141436,8320.266602,8320.266602,28.396565
3305.604807,1329.324909,1303.101334,8319.053711,8319.053711,28.397209
3305.625241,1332.412282,1308.887811,8318.642578,8318.642578,28.401147
3305.645674,1325.560607,1302.483544,8322.03125,8322.03125,28.396051
3305.666108,1310.154542,1287.553604,8313.108398,8313.108398,28.360224
3305.686541,0,0,8316.144531,8316.144531,0
3305.706975,1316.991801,1292.503454,8312.380859,8312.380859,28.369226
3305.727409,1335.21168,1311.205432,8309.476562,8309.476562,28.391777
3305.747842,1329.009069,1303.144231,8299.902344,8299.902344,28.368546
3305.768276,1325.617973,1298.177662,8300.514648,8300.514648,28.364453
3305.788709,1328.337535,1304.896953,8298.289062,8298.289062,28.36518
3305.809143,1329.339713,1305.926153,8300.633789,8300.633789,28.370111
3305.829577,0,0,8291.365234,8291.365234,0
3305.85001,1325.222792,1299.830764,8295.583984,8295.583984,28.356605
3305.870444,1335.597411,1311.049422,8292.350586,8292.350586,28.367127
3305.890877,1321.188013,1297.845791,8289.401367,8289.401367,28.341543
3305.911311,1336.305284,1313.106559,8286.276367,8286.276367,28.35922
3305.931745,1324.694621,1302.088759,8292.023438,8292.023438,28.350579
3305.952178,1312.474124,1289.428013,8292.46875,8292.46875,28.333216
3305.972612,1335.771665,1309.796964,8281.226562,8281.226562,28.350992
3305.993045,1334.415779,1305.584163,8281.494141,8281.494141,28.349387
3306.013479,1331.918478,1308.918416,8281.634766,8281.634766,28.345913
3306.033913,1328.931344,1306.620448,8280.379883,8280.379883,28.339659
3306.054346,1334.220485,1309.412519,8278.450195,8278.450195,28.344612
3306.07478,1331.594841,1308.922477,8272.450195,8272.450195,28.331892
3306.095213,1326.248659,1301.965342,8276.428711,8276.428711,28.329875
3306.115647,1324.210222,1300.440705,8270.610352,8270.610352,28.318283
3306.136081,1328.277123,1303.530234,8273.333984,8273.333984,28.328302
3306.156514,1325.881897,1302.601636,8272.532227,8272.532227,28.323585
3306.176948,1311.798166,1290.942902,8266.651367,8266.651367,28.294114
3306.197381,1305.208605,1280.059001,8266.808594,8266.808594,28.284612
3306.217815,1304.060329,1280.364046,8269.378906,8269.378906,28.286713
3306.238249,1318.884238,1296.472307,8261.442383,8261.442383,28.296886
3306.258682,1311.105252,1286.426691,8260.261719,8260.261719,28.283651
3306.279116,1319.695053,1296.400175,8258.244141,8258.244141,28.29336
3306.299549,1309.348593,1285.374943,8257.609375,8257.609375,28.277136
3306.319983,1321.757778,1298.312986,8254.947266,8254.947266,28.291537
3306.340417,1318.669526,1293.509907,8257.597656,8257.597656,28.29089
3306.36085,1339.013821,1316.97023,8260.421875,8260.421875,28.325093
3306.381284,1318.915948,1295.078384,8243.796875,8243.796875,28.270861
3306.401717,1325.193296,1298.550454,8254.261719,8254.261719,28.295599
3306.422151,1302.804197,1280.828403,8256.072266,8256.072266,28.26519
3306.442585,1312.542881,1285.405636,8250.945312,8250.945312,28.272008
3306.463018,1324.583592,1300.722335,8239.614258,8239.614258,28.273056
3306.483452,1315.965498,1292.270544,8247.897461,8247.897461,28.272562
3306.503885,1317.818526,1294.136977,8241.772461,8241.772461,28.266246
3306.524319,1323.326795,1298.700215,8238.666016,8238.666016,28.269797
3306.544753,0,0,8234.276367,8234.276367,0
3306.565186,1323.587387,1299.389539,8240.015625,8240.015625,28.272177
3306.58562,1332.901434,1309.123894,8227.307617,8227.307617,28.26716
3306.606054,1316.319627,1296.825909,8231.652344,8231.652344,28.249063
3306.626487,1323.686705,1302.312863,8234.116211,8234.116211,28.263603
3306.646921,1314.512721,1291.246002,8225.708984,8225.708984,28.237596
3306.667354,1320.934758,1299.192731,8239.214844,8239.214844,28.267072
3306.687788,1321.662791,1298.49844,8223.462891,8223.462891,28.244852
3306.708222,1342.050508,1318.1287,8220.275391,8220.275391,28.270289
3306.728655,1308.503195,1286.367706,8228.775391,8228.775391,28.23324
3306.749089,1315.998628,1291.459989,8227.15625,8227.15625,28.241936
3306.769522,1329.711243,1306.289635,8215.524414,8215.524414,28.245015
3306.789956,1319.944048,1299.697205,8211.839844,8211.839844,28.225106
3306.810389,1310.468893,1287.515221,8212.99707,8212.99707,28.212788
3306.830823,1308.462867,1282.961657,8216.68457,8216.68457,28.215278
3306.851257,1316.124416,1291.555852,8206.160156,8206.160156,28.211038
3306.87169,1313.245643,1287.700145,8205.827148,8205.827148,28.20628
3306.892124,1301.661965,1275.734365,8216.432617,8216.432617,28.20483
3306.912557,1309.439556,1283.986993,8209.15918,8209.15918,28.205577
3306.932991,1313.689395,1288.159545,8207.856445,8207.856445,28.209944
3306.953425,1312.225701,1286.190713,8202.34082,8202.34082,28.199603
3306.973858,1330.741658,1301.283987,8201.726562,8201.726562,28.226119
3306.994292,1300.175372,1272.65786,8199.976562,8199.976562,28.178233
3307.014726,1308.454435,1278.801918,8198.139648,8198.139648,28.187786
3307.035159,0,0,8189.324219,8189.324219,0
3307.055593,1332.259424,1310.943317,8185.143555,8185.143555,28.203806
3307.076026,1317.88679,1298.949514,8190.310547,8190.310547,28.190162
3307.09646,0,0,8190.174805,8190.174805,0
3307.116894,1351.598554,1331.75699,8190.040039,8190.040039,28.239693
3307.137327,1320.820152,1302.885142,8186.864258,8186.864258,28.189402
3307.157761,1333.42107,1311.10757,8176.884766,8176.884766,28.193288
3307.178194,1318.303252,1296.630803,8182.955078,8182.955078,28.179874
3307.198628,1316.110823,1296.512314,8184.791016,8184.791016,28.179345
3307.219062,1335.16843,1315.209144,8177.040527,8177.040527,28.196109
3307.239495,1329.173093,1309.20085,8175.830078,8175.830078,28.185427
3307.259929,1322.547099,1303.819432,8177.600586,8177.600586,28.178227
3307.280362,1308.210725,1288.909642,8181.534668,8181.534668,28.162796
3307.300796,1315.212291,1296.186669,8177.378418,8177.378418,28.167017
3307.32123,1309.087139,1289.726683,8171.791016,8171.791016,28.149635
3307.341663,1340.892139,1318.76228,8167.926758,8167.926758,28.191084
3307.362097,1310.076349,1290.730014,8168.484375,8168.484375,28.146194
3307.38253,1312.0512,1292.542919,8168.375,8168.375,28.148964
3307.402964,1310.266787,1291.383796,8167.06543,8167.06543,28.14437
3307.423398,1334.968532,1313.982453,8162.376953,8162.376953,28.174071
3307.443831,1324.751492,1303.404394,8163.091309,8163.091309,28.159972
3307.464265,1306.369288,1282.283821,8163.415527,8163.415527,28.133162
3307.484698,1317.327525,1295.940116,8161.266113,8161.266113,28.146243
3307.505132,1317.270088,1294.784128,8153.123535,8153.123535,28.134066
3307.525566,0,0,8153.193359,8153.193359,0
3307.545999,0,0,8153.262695,8153.262695,0
3307.566433,1325.172989,1306.193596,8144.07959,8144.07959,28.132371
3307.586866,1330.445727,1311.137596,8147.756348,8147.756348,28.145662
3307.6073,1341.529112,1321.261751,8138.612305,8138.612305,28.148541
3307.627734,1314.376376,1294.596043,8144.620117,8144.620117,28.117132
3307.648167,1322.776862,1301.159982,8139.580566,8139.580566,28.122127
3307.668601,1323.638734,1303.450253,8136.842285,8136.842285,28.119338
3307.689034,1327.623911,1307.688316,8137.233398,8137.233398,28.125841
3307.709468,1312.364562,1293.823069,8131.407715,8131.407715,28.094496
3307.729902,1340.306205,1321.062988,8133.262695,8133.262695,28.138782
3307.750335,1320.226851,1301.775222,8134.937988,8134.937988,28.111436
3307.770769,1308.431796,1290.757068,8135.298828,8135.298828,28.094434
3307.791202,1329.964039,1310.417774,8126.880371,8126.880371,28.113933
3307.811636,1312.565858,1295.020218,8132.227051,8132.227051,28.096014
3307.83207,1318.237475,1298.372768,8131.130859,8131.130859,28.102818
3307.852503,1308.761909,1289.364616,8130.616699,8130.616699,28.087959
3307.872937,1307.162763,1287.542084,8126.598633,8126.598633,28.079601
3307.89337,1318.420164,1298.757024,8116.617676,8116.617676,28.0815
3307.913804,1320.172381,1299.818029,8121.585449,8121.585449,28.091499
3307.934238,1303.462594,1285.443579,8120.019531,8120.019531,28.064298
3307.954671,1319.885478,1300.904481,8116.121094,8116.121094,28.082942
3307.975105,1318.948934,1299.080109,8118.779297,8118.779297,28.085504
3307.995538,1306.551593,1287.684287,8116.933594,8116.933594,28.064303
3308.015972,1343.520678,1322.761443,8117.711914,8117.711914,28.120455
3308.036406,1306.842456,1285.556334,8112.591797,8112.591797,28.05827
3308.056839,1328.611227,1306.989085,8113.051758,8113.051758,28.091358
3308.077273,1312.307343,1290.270642,8104.705078,8104.705078,28.054663
3308.097706,1300.867121,1277.896777,8113.729492,8113.729492,28.051064
3308.11814,1296.578852,1274.832833,8102.733398,8102.733398,28.028285
3308.138574,1312.37344,1291.024311,8104.680664,8104.680664,28.054725
3308.159007,1305.578585,1285.022922,8103.37207,8103.37207,28.042652
3308.179441,1298.771059,1277.828468,8106.528809,8106.528809,28.037211
3308.199875,1306.338574,1284.329507,8098.08252,8098.08252,28.035901
3308.220308,1290.005735,1268.821014,8106.572754,8106.572754,28.024209
3308.240742,1319.550302,1299.636654,8091.847656,8091.847656,28.046299
3308.261175,0,0,8100.861328,8100.861328,0
3308.281609,1313.91796,1294.818962,8096.072266,8096.072266,28.044201
3308.302042,1308.651202,1288.568235,8092.120605,8092.120605,28.030461
3308.322476,1316.04097,1294.996394,8089.94043,8089.94043,28.038227
3308.34291,1309.929196,1293.752516,8086.597168,8086.597168,28.024131
3308.363343,1313.413372,1295.463706,8091.692383,8091.692383,28.036922
3308.383777,1308.654748,1288.984597,8092.27002,8092.27002,28.030689
3308.40421,1295.511738,1275.322398,8083.923828,8083.923828,27.998634
3308.424644,1308.962265,1291.898572,8079.842285,8079.842285,28.012614
3308.445078,1312.413695,1291.756611,8080.952148,8080.952148,28.019418
3308.465511,1311.587849,1290.616238,8081.421875,8081.421875,28.018886
3308.485945,1308.408955,1287.240133,8091.888672,8091.888672,28.029754
3308.506379,1310.781807,1291.678604,8072.800781,8072.800781,28.004823
3308.526812,1323.447831,1304.398093,8069.32959,8069.32959,28.01854
3308.547246,0,0,8077.20752,8077.20752,0
3308.567679,1309.254033,1289.59611,8074.697754,8074.697754,28.005374
3308.588113,1304.570355,1287.875407,8072.28418,8072.28418,27.994781
3308.608547,1306.507665,1288.512173,8063.717285,8063.717285,27.984883
3308.62898,1306.042207,1285.924592,8064.445312,8064.445312,27.985275
3308.649414,1300.343779,1276.530924,8066.014648,8066.014648,27.979108
3308.669847,1316.632066,1293.493024,8067.66748,8067.66748,28.005892
3308.690281,1301.14657,1278.135335,8063.188477,8063.188477,27.976086
3308.710715,1307.179323,1283.760623,8059.822266,8059.822266,27.980069
3308.731148,1294.200202,1269.631655,8067.881836,8067.881836,27.972721
3308.751582,0,0,8053.885254,8053.885254,0
3308.772015,1309.754275,1287.294384,8055.614746,8055.614746,27.977631
3308.792449,1312.566634,1289.845439,8054.413086,8054.413086,27.980036
3308.812883,1319.757597,1296.115161,8052.539062,8052.539062,27.987976
3308.833316,1284.318063,1263.485638,8057.235352,8057.235352,27.942035
3308.85375,1301.203071,1277.425063,8058.909668,8058.909668,27.969778
3308.874183,0,0,8050.134277,8050.134277,0
3308.894617,0,0,8052.412598,8052.412598,0
3308.915051,1284.754564,1258.2313,8059.32959,8059.32959,27.94582
3308.935484,1308.280971,1279.455094,8048.821289,8048.821289,27.96528
3308.955918,1296.589217,1267.889176,8041.261719,8041.261719,27.936497
3308.976351,1299.478751,1270.608615,8042.134766,8042.134766,27.942125
3308.996785,0,0,8038.211914,8038.211914,0
3309.017219,1318.602043,1301.076252,8039.01123,8039.01123,27.966044
3309.037652,1318.045829,1301.749212,8033.519043,8033.519043,27.957004
3309.058086,1311.149039,1294.619358,8034.975586,8034.975586,27.948871
3309.078519,1315.720758,1300.945482,8034.858398,8034.858398,27.955531
3309.098953,1321.746851,1306.014802,8031.042969,8031.042969,27.958835
3309.119387,1325.909453,1307.844699,8027.479492,8027.479492,27.959731
3309.13982,1302.232328,1286.382915,8029.871094,8029.871094,27.927898
3309.160254,1314.925845,1298.169549,8028.931641,8028.931641,27.945481
3309.180687,1315.999841,1299.687005,8030.35498,8030.35498,27.949215
3309.201121,1329.740957,1313.572567,8020.679688,8020.679688,27.955294
3309.221555,1300.062821,1282.690134,8029.737793,8029.737793,27.924452
3309.241988,1305.470357,1287.605481,8029.123535,8029.123535,27.931625
3309.262422,1307.926532,1289.810125,8028.118164,8028.118164,27.933795
3309.282855,1302.920212,1284.889295,8028.262695,8028.262695,27.926521
3309.303289,1313.671188,1295.322974,8022.348145,8022.348145,27.933757
3309.323723,1311.211452,1291.278758,8024.654297,8024.654297,27.933528
3309.344156,1293.95885,1274.811568,8022.260254,8022.260254,27.90412
3309.36459,1326.362893,1307.096085,8015.766602,8015.766602,27.942897
3309.385023,1303.880935,1285.043748,8021.357422,8021.357422,27.917624
3309.405457,1295.684447,1276.811314,8014.336914,8014.336914,27.894837
3309.425891,1308.318629,1287.020716,8019.321289,8019.321289,27.921219
3309.446324,1308.407725,1285.824755,8017.126953,8017.126953,27.918068
3309.466758,1298.718058,1276.071379,8023.348633,8023.348633,27.912876
3309.487191,0,0,8015.811035,8015.811035,0
3309.507625,1327.732454,1308.009844,8008.273438,8008.273438,27.933737
3309.528059,1302.361747,1286.658619,8007.001953,8007.001953,27.893851
3309.548492,1318.516607,1299.563609,8008.473633,8008.473633,27.920246
3309.568926,1318.105314,1301.897074,8007.674805,8007.674805,27.918435
3309.589359,1321.549538,1306.707371,8005.614258,8005.614258,27.920506
3309.609793,1313.123283,1296.472175,8003.041016,8003.041016,27.904038
3309.630227,1309.504704,1294.51655,8002.92041,8002.92041,27.898438
3309.65066,1305.50345,1290.081219,7993.463379,7993.463379,27.878271
3309.671094,1314.969931,1298.719877,7995.884277,7995.884277,27.896084
3309.691528,1306.454529,1291.462954,8001.878906,8001.878906,27.892308
3309.711961,1308.393453,1291.703393,8005.285156,8005.285156,27.900315
3309.732395,1295.274054,1277.612093,8002.638672,8002.638672,27.876691
3309.752828,0,0,8002.773438,8002.773438,0
3309.773262,1309.722677,1294.453398,8003.273438,8003.273438,27.899293
3309.793695,1315.253657,1297.260646,7998.052734,7998.052734,27.899758
3309.814129,1308.656721,1292.198794,7997.541504,7997.541504,27.889109
3309.834563,1310.752131,1293.609444,8005.585938,8005.585938,27.904298
3309.854996,1296.840257,1283.031358,8000.077148,8000.077148,27.875199
3309.87543,1309.835501,1294.326592,7995.031738,7995.031738,27.887114
3309.895863,1297.769072,1282.455488,7996.704102,7996.704102,27.871534
3309.916297,1314.632422,1298.839622,7990.907715,7990.907715,27.888123
3309.936731,1293.52593,1278.087575,8004.266602,8004.266602,27.876511
3309.957164,1308.487509,1291.401993,7999.328613,7999.328613,27.891533
3309.977598,1305.414182,1287.829831,7987.45459,7987.45459,27.869128
3309.998032,1304.966899,1288.546502,7989.681152,7989.681152,27.871796
3310.018465,1304.553766,1288.929807,7988.821289,7988.821289,27.869888
3310.038899,1300.673851,1285.556402,7983.425781,7983.425781,27.855976
3310.059332,1300.081403,1280.205431,7983.255371,7983.255371,27.854832
3310.079766,1302.703625,1284.525441,7975.064453,7975.064453,27.846476
3310.1002,1297.857436,1279.690123,7982.364746,7982.364746,27.850159
3310.120633,1309.788798,1290.079552,7974.758789,7974.758789,27.856648
3310.141067,1298.192432,1280.170833,7976.962402,7976.962402,27.842554
3310.1615,1301.407883,1282.485828,7970.61084,7970.61084,27.837846
3310.181934,1305.514547,1281.304653,7973.114258,7973.114258,27.847768
3310.202367,1304.925665,1283.17052,7967.798828,7967.798828,27.838906
3310.222801,0,0,7954.675781,7954.675781,0
3310.243235,1318.575233,1303.953464,7948.054688,7948.054688,27.829756
3310.263668,1310.873142,1298.579361,7962.364258,7962.364258,27.839676
3310.284102,1328.905806,1316.165769,7942.922363,7942.922363,27.83756
3310.304536,1306.165778,1294.362047,7945.014648,7945.014648,27.806547
3310.324969,1321.843688,1306.363853,7942.448242,7942.448242,27.826245
3310.345403,1319.576488,1305.814436,7945.015625,7945.015625,27.826696
3310.365836,1305.548284,1291.673205,7946,7946,27.8071
3310.38627,1317.132753,1303.59479,7943.193848,7943.193848,27.820289
3310.406704,1311.486573,1297.601718,7944.750977,7944.750977,27.814146
3310.427137,1307.714977,1294.001609,7942.416992,7942.416992,27.804971
3310.447571,0,0,7936.470215,7936.470215,0
3310.468004,1321.396116,1310.962531,7933.992188,7933.992188,27.81287
3310.488438,1307.919342,1293.980729,7933.869629,7933.869629,27.792429
3310.508872,1308.521296,1294.927999,7932.481445,7932.481445,27.791247
3310.529305,1315.228258,1301.957663,7928.666992,7928.666992,27.795596
3310.549739,1302.121295,1290.769846,7934.330078,7934.330078,27.784402
3310.570172,1337.671133,1321.385391,7925.986816,7925.986816,27.825293
3310.590606,1296.623489,1281.081228,7930.470703,7930.470703,27.770325
3310.61104,1307.012371,1294.118053,7922.129395,7922.129395,27.773406
3310.631473,1318.702774,1304.44167,7925.845703,7925.845703,27.796578
3310.651907,1307.956127,1294.892374,7920.701172,7920.701172,27.772677
3310.67234,1319.428835,1304.78007,7917.032715,7917.032715,27.784418
3310.692774,1302.225425,1289.973224,7920.698242,7920.698242,27.764048
3310.713208,1308.372412,1292.913177,7915.226074,7915.226074,27.765064
3310.733641,1315.490474,1300.744889,7918.529297,7918.529297,27.780745
3310.754075,1313.295807,1298.95382,7914.787109,7914.787109,27.771813
3310.774508,1298.390846,1287.280758,7917.020996,7917.020996,27.75274
3310.794942,1302.21794,1286.281578,7917.524414,7917.524414,27.75926
3310.815376,1326.435102,1310.702801,7908.007812,7908.007812,27.781381
3310.835809,1295.450429,1279.994543,7919.295898,7919.295898,27.751737
3310.856243,1315.016386,1297.830475,7903.808594,7903.808594,27.757878
3310.876676,1315.311292,1298.483512,7906.495605,7906.495605,27.762367
3310.89711,1300.850701,1286.173477,7908.067383,7908.067383,27.74296
3310.917544,1293.65102,1275.689669,7908.036133,7908.036133,27.732065
3310.937977,1296.12946,1279.263267,7901.304688,7901.304688,27.725656
3310.958411,1299.557599,1282.761486,7906.758301,7906.758301,27.73904
3310.978844,1301.319243,1280.586981,7906.694336,7906.694336,27.741597
3310.999278,1298.877541,1280.037543,7899.137695,7899.137695,27.726532
3311.019712,1298.094761,1279.160148,7898.182129,7898.182129,27.723912
3311.040145,1294.049454,1274.31615,7899.855469,7899.855469,27.720336
3311.060579,1304.467008,1283.106924,7896.912598,7896.912598,27.731602
3311.081012,1302.863132,1281.100089,7892.203125,7892.203125,27.722087
3311.101446,1285.713956,1263.762248,7899.861328,7899.861328,27.707776
3311.12188,1291.157728,1268.600944,7890.69043,7890.69043,27.702154
3311.142313,0,0,7885.393066,7885.393066,0
3311.162747,1294.058793,1267.827391,7891.30957,7891.30957,27.707464
3311.18318,1306.056892,1278.889951,7881.063477,7881.063477,27.710106
3311.203614,0,0,7890.203125,7890.203125,0
3311.224048,1298.733711,1284.433237,7884.629883,7884.629883,27.70444
3311.244481,1293.471977,1277.615174,7885.626465,7885.626465,27.698006
3311.264915,1292.8079,1278.750168,7875.678711,7875.678711,27.68199
