K2_Time,Filter,Raw,RB,Sky,Error
3272.359321,g,6817.120929,5.194312,16176.97949,31.974646
3272.379755,g,6836.715445,3.8151,16184.65625,31.993601
3272.400188,g,6820.21281,4.59752,16158.86231,31.964197
3272.420622,g,6826.109329,3.900506,16171.58203,31.977143
3272.441056,g,6847.196972,3.450335,16151.31152,31.977711
3272.461489,g,6829.513752,4.499454,16146.125,31.961807
3272.481923,g,6829.375431,5.076011,16130.55176,31.950877
3272.502356,g,6813.090251,5.282245,16125.05469,31.935718
3272.52279,g,6808.045072,5.539883,16122.06348,31.930123
3272.543224,g,6817.889322,5.659204,16109.82227,31.928454
3272.563657,g,6836.144347,6.223999,16082.54492,31.922171
3272.584091,g,6841.393388,6.077299,16094.19336,31.933937
3272.604524,g,6860.161307,4.342251,16087.6543,31.942449
3272.624958,g,6840.255772,5.96995,16073.29492,31.918592
3272.645392,g,6861.773201,5.707361,16074.41016,31.934352
3272.665825,g,6852.832234,5.526275,16059.13184,31.917487
3272.686259,g,6890.572135,5.334392,16065.28906,31.948048
3272.706692,g,0,0,16049.01856,0
3272.727126,g,6827.309673,5.183456,16046.16992,31.890671
3272.74756,g,6822.496045,5.270502,16048.66016,31.889051
3272.767993,g,6840.946626,4.114006,16027.5625,31.887205
3272.788427,g,6816.054721,5.658455,16008.25977,31.856379
3272.80886,g,6838.867616,4.373056,16009.35449,31.873058
3272.829294,g,6860.47752,3.518145,15996.20508,31.878959
3272.849728,g,6825.620225,3.752134,15998.1543,31.856002
3272.870161,g,6833.287451,4.697093,15977.94141,31.847245
3272.890595,g,0,0,15968.97656,0
3272.911029,g,6824.337027,4.576819,15948.00391,31.820088
3272.931462,g,6825.080119,4.594768,15951.9707,31.823378
3272.951896,g,6830.953574,4.662009,15955.83008,31.830177
3272.972329,g,6848.953665,3.612065,15939.72656,31.831501
3272.992763,g,6862.711422,4.06386,15929.19141,31.833752
3273.013197,g,6858.386269,4.962271,15919.64844,31.824065
3273.03363,g,6857.078236,4.533627,15909.32715,31.81594
3273.054064,g,6863.595741,5.041534,15898.15234,31.812686
3273.074497,g,6880.161281,4.261442,15900.14746,31.825654
3273.094931,g,6807.32249,7.446111,15884.67578,31.763906
3273.115365,g,6875.207153,6.302031,15871.46777,31.802151
3273.135798,g,6870.226358,5.471498,15867.64648,31.795997
3273.156232,g,6874.014792,6.34293,15852.77148,31.788245
3273.176665,g,6867.697674,5.481339,15849.46582,31.781514
3273.197099,g,0,0,15844.26074,0
3273.217533,g,6824.278103,5.437849,15840.37988,31.744765
3273.237966,g,6888.834634,4.928684,15822.29492,31.777293
3273.2584,g,6858.260657,4.65538,15824.59863,31.757509
3273.278833,g,6900.065523,4.674513,15803.55469,31.772039
3273.299267,g,6857.310751,5.838119,15798.68945,31.738701
3273.319701,g,6898.709813,4.583052,15798.37695,31.767467
3273.340134,g,6865.884608,6.295161,15785.1543,31.735226
3273.360568,g,6873.715149,6.095544,15779.45801,31.736721
3273.381001,g,6899.222748,4.645401,15762.75977,31.742891
3273.401435,g,6902.72514,3.742258,15755.59277,31.740325
3273.421869,g,6888.577382,4.467506,15753.00977,31.728604
3273.442302,g,0,0,15747.1709,0
3273.462736,g,6838.891343,5.138391,15739.13184,31.684035
3273.483169,g,6854.046961,5.064379,15731.64746,31.689418
3273.503603,g,6865.743633,4.792195,15712.20898,31.683986
3273.524037,g,6876.836627,3.961078,15727.92578,31.702792
3273.54447,g,6837.180193,6.583031,15710.56055,31.66278
3273.564904,g,6878.200023,5.336293,15698.22949,31.682917
3273.585337,g,6863.23706,6.187698,15693.75391,31.669275
3273.605771,g,6852.779434,7.325605,15683.66211,31.654846
3273.626205,g,6843.362543,7.246585,15667.8418,31.637117
3273.646638,g,6896.282347,5.482085,15658.42578,31.667672
3273.667072,g,6895.900631,5.484213,15656.46875,31.66603
3273.687506,g,0,0,15657.60449,0
3273.707939,g,6865.24762,4.018302,15651.24609,31.640833
3273.728373,g,6847.017675,4.139033,15650.37891,31.627413
3273.748806,g,6838.643373,5.043705,15630.66016,31.607659
3273.76924,g,6874.32171,3.618222,15627.94434,31.630835
3273.789674,g,6863.650963,4.122916,15621.42481,31.618751
3273.810107,g,6875.708676,5.647252,15602.58691,31.613983
3273.830541,g,6863.928113,4.993438,15596.4502,31.601381
3273.850974,g,6872.464481,5.563945,15582.10645,31.597296
3273.871408,g,6893.76841,5.363157,15573.91113,31.606517
3273.891842,g,6869.857549,7.249285,15561.63281,31.581052
3273.912275,g,6899.224232,6.310797,15557.08301,31.598517
3273.932709,g,0,0,15564.70801,0
3273.953142,g,6827.32792,5.221674,15548.95898,31.542168
3273.973576,g,6869.372996,4.363454,15538.62012,31.564507
3273.99401,g,6839.27744,4.90865,15533.44629,31.539657
3274.014443,g,6869.205035,3.749564,15527.57227,31.556607
3274.034877,g,6835.709926,4.923513,15521.5293,31.52874
3274.05531,g,6849.37608,5.913031,15519.0625,31.536636
3274.075744,g,6874.678209,5.462004,15509.43945,31.547687
3274.096178,g,6840.115858,7.529492,15484.3457,31.50562
3274.116611,g,6940.882677,4.566819,15483.8418,31.576289
3274.137045,g,6882.647586,6.263071,15485.01172,31.536087
3274.157478,g,6895.685217,6.449272,15469.85156,31.53459
3274.177912,g,0,0,15471.61914,0
3274.198346,g,0,0,15473.3877,0
3274.218779,g,6827.052285,5.051452,15465.44141,31.483054
3274.239213,g,6884.078019,3.72753,15450.51953,31.512771
3274.259646,g,6845.137116,5.760604,15435.34961,31.474575
3274.28008,g,6819.503104,6.14009,15444.27734,31.462772
3274.300514,g,6850.986114,5.06593,15427.73145,31.473325
3274.320947,g,6866.387868,6.18275,15421.38672,31.479722
3274.341381,g,6831.421214,7.202777,15415.92188,31.451156
3274.361814,g,6868.295307,4.812804,15412.57031,31.474842
3274.382248,g,6848.016128,6.957738,15400.75586,31.452166
3274.402682,g,6895.007599,6.087954,15379.53223,31.470374
3274.423115,g,0,0,15383.78125,0
3274.443549,g,6852.496056,5.260624,15379.25,31.440129
3274.463983,g,6870.549212,5.015713,15363.49707,31.441755
3274.484416,g,6851.612517,5.274856,15370.05273,31.433
3274.50485,g,6858.163632,4.982779,15357.46484,31.42873
3274.525283,g,6839.186454,5.32604,15346.39551,31.407469
3274.545717,g,6798.616939,6.66656,15350.02051,31.381308
3274.56615,g,6847.166787,5.356184,15318.40137,31.3933
3274.586584,g,6887.037098,4.811241,15311.03516,31.416309
3274.607018,g,6866.094061,5.191871,15318.47266,31.406751
3274.627451,g,6884.299691,4.946049,15294.41602,31.402609
3274.647885,g,6847.46116,6.164493,15294.62109,31.376664
3274.668319,g,6863.465419,6.218356,15270.49805,31.370911
3274.688752,g,6874.497695,5.131844,15279.20898,31.384899
3274.709186,g,0,0,15257.60352,0
3274.729619,g,6889.266582,5.404104,15259.30176,31.381259
3274.750053,g,6857.715182,7.617008,15258.12305,31.358063
3274.770487,g,0,6.016903,15252.56934,0
3274.79092,g,6942.607181,6.37815,15232.57617,31.400108
3274.811354,g,6922.865042,6.811861,15221.29395,31.378135
3274.831787,g,6969.670183,5.475349,15218.69141,31.409437
3274.852221,g,6917.723516,6.600286,15208.0332,31.365094
3274.872655,g,6946.790148,5.129808,15219.46094,31.393783
3274.893088,g,6905.10719,7.93206,15193.0918,31.345556
3274.913522,g,0,0,15191.5127,0
3274.933955,g,6865.307432,5.700211,15200.53809,31.322601
3274.954389,g,6870.180344,6.134431,15178.7041,31.310561
3274.974823,g,6869.802977,6.138431,15162.35254,31.29868
3274.995256,g,6882.856178,5.752181,15162.06152,31.307744
3275.01569,g,6901.661771,6.132957,15154.22949,31.315535
3275.036123,g,6877.246253,6.042843,15149.86231,31.295095
3275.056557,g,6886.978028,5.860824,15153.55859,31.304633
3275.076991,g,6923.233756,5.340774,15134.89063,31.31712
3275.097424,g,6940.291198,5.039327,15135.21094,31.329454
3275.117858,g,6979.016387,5.027975,15119.1543,31.345536
3275.138291,g,6913.134171,6.884391,15098.98242,31.284444
3275.158725,g,0,0,15105.77148,0
3275.179159,g,6909.918076,4.267202,15097.65234,31.281213
3275.199592,g,6892.194188,5.176361,15100.79199,31.270846
3275.220026,g,6876.736351,5.448175,15080.93164,31.245727
3275.240459,g,6883.051358,5.717899,15065.49609,31.239237
3275.260893,g,6860.408494,6.152695,15054.71094,31.215439
3275.281327,g,6868.970036,6.799436,15044.3252,31.21414
3275.30176,g,6898.830138,6.485013,15041.17383,31.233157
3275.322194,g,6884.465148,5.673703,15039.60352,31.221812
3275.342627,g,6865.223014,7.110534,15037.07617,31.206308
3275.363061,g,6937.739082,5.741386,15017.20801,31.243791
3275.383495,g,6918.329256,6.120615,14992.29883,31.212241
3275.403928,g,6937.995191,5.644722,15011.19824,31.239697
3275.424362,g,6963.188582,6.144435,14982.47266,31.237183
3275.444795,g,6968.99789,5.285872,14985.625,31.243561
3275.465229,g,6950.010821,6.975562,14966.51758,31.216443
3275.485663,g,6933.017929,6.953773,14966.90625,31.204616
3275.506096,g,6943.117814,6.139599,14964.26563,31.209929
3275.52653,g,6927.765244,6.448314,14948.13574,31.187496
3275.546964,g,6926.452014,6.29767,14945.13477,31.184421
3275.567397,g,6898.218215,6.037856,14958.64453,31.173922
3275.587831,g,6918.191109,5.473927,14921.67188,31.161797
3275.608264,g,6871.034625,6.345714,14927.29395,31.132151
3275.628698,g,6856.821672,6.089868,14914.85547,31.113114
3275.649132,g,0,0,14910.16113,0
3275.669565,g,6856.462884,6.883652,14930.49805,31.124032
3275.689999,g,6930.278643,5.71384,14900.60742,31.155392
3275.710432,g,6925.98802,6.544926,14897.88867,31.15039
3275.730866,g,6943.933011,5.63614,14897.56445,31.162963
3275.7513,g,6957.611583,6.056707,14881.91992,31.16156
3275.771733,g,6964.165292,5.890267,14875.14844,31.161405
3275.792167,g,6963.886742,6.15881,14860.49023,31.150747
3275.8126,g,6934.039045,7.267976,14848.30957,31.120738
3275.833034,g,6937.546124,5.604794,14846.53418,31.121975
3275.853468,g,6918.059022,6.531564,14832.90039,31.098307
3275.873901,g,6911.224287,6.744203,14827.07422,31.089254
3275.894335,g,0,0,14827.71484,0
3275.914768,g,6934.340402,5.063927,14819.49805,31.100365
3275.935202,g,6874.581321,6.858108,14804.45508,31.046848
3275.955636,g,6871.905713,7.490441,14803.01465,31.043901
3275.976069,g,6937.365598,5.577766,14807.42578,31.093897
3275.996503,g,0,0,14785.45313,0
3276.016936,g,6954.98506,5.901819,14784.48242,31.09009
3276.03737,g,6949.176721,6.334452,14773.69434,31.078221
3276.057804,g,6976.104461,6.874169,14754.74707,31.083929
3276.078237,g,6993.320254,5.913296,14745.74609,31.089803
3276.098671,g,6963.114285,5.894177,14754.81641,31.074686
3276.119104,g,6985.797327,6.008106,14729.4375,31.072758
3276.139538,g,0,0,14735.2832,0
3276.159972,g,6912.075621,5.368237,14741.12988,31.028346
3276.180405,g,6904.791941,7.096146,14714.47363,31.004019
3276.200839,g,6911.916762,7.140055,14705.73145,31.00286
3276.221272,g,6872.403332,7.389116,14707.38867,30.975702
3276.241706,g,6930.370844,6.237354,14697.77246,31.010385
3276.26214,g,6924.340215,6.497886,14686.41113,30.997914
3276.282573,g,6954.361079,5.706614,14682.99219,31.016986
3276.303007,g,6913.934625,7.229382,14673.5918,30.981253
3276.323441,g,6904.787435,7.419948,14666.47461,30.96958
3276.343874,g,6983.229144,5.087364,14661.36719,31.022177
3276.364308,g,6986.249329,6.202644,14646.82129,31.013917
3276.384741,g,0,0,14648.41016,0
3276.405175,g,6927.260026,5.909466,14652.25391,30.975503
3276.425608,g,6915.944102,5.700138,14632.46777,30.953172
3276.446042,g,6902.532992,6.007144,14625.11719,30.938257
3276.466476,g,6884.912622,6.701124,14622.47266,30.923692
3276.486909,g,6932.886554,6.097055,14593.24121,30.937163
3276.507343,g,6934.82568,5.547505,14599.17773,30.942822
3276.527777,g,6888.306193,6.018873,14597.91895,30.908476
3276.54821,g,6907.46208,6.41347,14593.59766,30.919144
3276.568644,g,6929.091108,5.909646,14581.70117,30.926141
3276.589077,g,6939.525108,6.231897,14569.34277,30.924758
3276.609511,g,6882.04293,9.234494,14551.27344,30.870397
3276.629945,g,0,0,14554.12207,0
3276.650378,g,6953.053104,4.853637,14548.91699,30.919799
3276.670812,g,6870.104639,7.402391,14539.64258,30.853419
3276.691245,g,6924.528386,6.114364,14537.29492,30.89092
3276.711679,g,6951.126044,4.880232,14520.90918,30.898268
3276.732113,g,6939.554025,5.345124,14512.4541,30.883855
3276.752546,g,6935.114929,5.645087,14506.77148,30.876568
3276.77298,g,6959.618966,4.551151,14502.35645,30.891029
3276.793413,g,6884.284748,7.903004,14490.17969,30.827986
3276.813847,g,6936.40089,6.316203,14481.43164,30.859245
3276.834281,g,6998.603948,4.762733,14474.85645,30.899294
3276.854714,g,6955.449259,6.479173,14472.2041,30.866319
3276.875148,g,6980.41385,5.153531,14476.49707,30.887384
3276.895581,g,6934.894032,8.106548,14454.97461,30.839093
3276.916015,g,6997.778055,6.177914,14450.32129,30.881041
3276.936449,g,6981.994511,6.980346,14433.62598,30.857651
3276.956882,g,6985.714373,6.970974,14420.86426,30.851136
3276.977316,g,7056.555796,6.067052,14413.41309,30.896781
3276.99775,g,6991.136378,6.827781,14408.53223,30.846156
3277.018183,g,7001.821035,6.534748,14400.78125,30.848271
3277.038617,g,0,0,14398.27344,0
3277.05905,g,6960.988701,6.845459,14379.21973,30.803273
3277.079484,g,6942.550925,7.714389,14375.56641,30.787325
3277.099917,g,6970.715633,5.93532,14376.05078,30.808005
3277.120351,g,0,0,14379.93945,0
3277.140785,g,6950.228041,6.763655,14373.53125,30.791399
3277.161218,g,6985.662631,5.638087,14372.30957,30.816091
3277.181652,g,7013.847131,5.085402,14357.04492,30.82541
3277.202085,g,7018.974233,5.535795,14338.96582,30.816067
3277.222519,g,7027.825243,6.020925,14325.48438,30.812727
3277.242953,g,7021.242636,5.790523,14325.91211,30.808286
3277.263386,g,7001.99317,6.085878,14315.6582,30.786989
3277.28382,g,6995.105525,5.518832,14313.81445,30.780683
3277.304254,g,6979.947973,6.211499,14293.89844,30.755341
3277.324687,g,6952.200165,6.002729,14292.7793,30.734467
3277.345121,g,6913.109467,6.606596,14280.61133,30.697368
3277.365554,g,0,0,14278.18359,0
3277.385988,g,6964.069935,6.624502,14286.69141,30.738649
3277.406422,g,6955.844551,7.81468,14271.00977,30.721354
3277.426855,g,7014.956436,6.693635,14267.37695,30.761475
3277.447289,g,7040.567345,6.351451,14241.20996,30.761073
3277.467722,g,6999.631092,6.788589,14247.85547,30.736281
3277.488156,g,7026.483786,5.823135,14234.96289,30.746376
3277.50859,g,6973.640744,6.889074,14225.57715,30.701349
3277.529023,g,6976.140456,6.715854,14216.48438,30.696574
3277.549457,g,7010.710344,5.104661,14217.54395,30.722367
3277.56989,g,6929.687439,7.104806,14205.51172,30.654957
3277.590324,g,6927.467003,6.580348,14195.25195,30.645904
3277.610758,g,0,0,14201.78613,0
3277.631191,g,6944.891935,5.985233,14197.39844,30.660099
3277.651625,g,6917.810832,7.336268,14185.11914,30.631546
3277.672058,g,6993.642315,5.05577,14184.11133,30.685802
3277.692492,g,6935.31269,7.620258,14175.55664,30.637307
3277.712926,g,6995.454811,5.699625,14168.07813,30.675498
3277.733359,g,7012.790999,6.235426,14155.15137,30.678693
3277.753793,g,7061.25781,5.318127,14148.06641,30.708666
3277.774226,g,7039.965694,5.997847,14141.86133,30.688753
3277.79466,g,7028.870233,6.848763,14131.38379,30.673121
3277.815094,g,7039.868878,6.731011,14131.61719,30.681261
3277.835527,g,7010.631393,5.305748,14125.57227,30.655685
3277.855961,g,0,0,14137.14453,0
3277.876394,g,6944.668027,6.502545,14116.37402,30.60113
3277.896828,g,6929.95694,6.497417,14126.06445,30.597482
3277.917262,g,6960.880322,5.799575,14107.53223,30.606484
3277.937695,g,6980.335437,6.239071,14106.30957,30.619724
3277.958129,g,6985.651074,6.241429,14090.29199,30.611953
3277.978563,g,6996.103334,6.043294,14090.96582,30.620032
3277.998996,g,7028.657044,6.025992,14074.76074,30.6319
3278.01943,g,7017.420627,6.26491,14088.34863,30.633606
3278.039863,g,7033.218103,5.556187,14075.33984,30.63563
3278.060297,g,7032.417589,6.368359,14063.44043,30.626413
3278.080731,g,7035.163043,5.700408,14049.00391,30.617925
3278.101164,g,0,0,14051.56543,0
3278.121598,g,6996.999778,4.674354,14054.12793,30.593926
3278.142031,g,6981.190253,5.187211,14052.67578,30.58138
3278.162465,g,7002.080498,5.050959,14026.7334,30.577707
3278.182899,g,6952.844026,6.524411,14032.41211,30.546023
3278.203332,g,6925.096565,8.074315,14016.37012,30.514136
3278.223766,g,6994.969561,6.378611,14013.28711,30.562758
3278.244199,g,6975.528779,6.721747,14005.33984,30.542829
3278.264633,g,7015.270722,5.134812,14000.66016,30.56834
3278.285066,g,7028.0439,5.38807,13990.7207,30.5704
3278.3055,g,7063.488577,4.306413,13976.88477,30.586111
3278.325934,g,7040.439991,6.353532,13974.68555,30.567754
3278.346367,g,0,0,13974.8877,0
3278.366801,g,6994.157091,5.224488,13974.29297,30.533789
3278.387235,g,6958.111894,6.857593,13949.40039,30.489388
3278.407668,g,6955.162766,6.122931,13961.00586,30.4957
3278.428102,g,6960.708096,6.126048,13948.8125,30.490853
3278.448535,g,6978.663505,5.816582,13947.80957,30.503211
3278.468969,g,6981.12676,5.344075,13927.79688,30.490417
3278.489403,g,6997.693207,5.403904,13908.90625,30.488723
3278.509836,g,6976.668258,6.573756,13908.87305,30.473364
3278.53027,g,6997.236083,5.570127,13902.01758,30.483366
3278.550703,g,6983.820461,6.057164,13901.33398,30.473082
3278.571137,g,7019.978545,5.468746,13894.40527,30.494398
3278.591571,g,0,0,13894.23633,0
3278.612004,g,7136.066306,4.452228,13871.50195,30.562257
3278.632438,g,7061.203131,3.967878,13872.17481,30.508242
3278.652871,g,7036.768194,4.92082,13859.35352,30.481082
3278.673305,g,7032.074075,4.650225,13854.71094,30.474271
3278.693739,g,7062.944298,4.589298,13851.95508,30.494774
3278.714172,g,7007.581682,4.318806,13847.77832,30.451338
3278.734606,g,6988.461075,5.251064,13847.02148,30.436823
3278.75504,g,6954.363603,6.518131,13829.49023,30.399089
3278.775473,g,0,0,13820.18066,0
3278.795907,g,7018.455827,5.017951,13807.29297,30.429712
3278.81634,g,6981.995663,6.233363,13794.41211,30.393643
3278.836774,g,7028.365763,5.242807,13798.96094,30.430865
3278.857208,g,6946.275764,7.928593,13789.25586,30.36373
3278.877641,g,6923.611148,8.692654,13774.76953,30.336517
3278.898075,g,7028.353216,5.457697,13772.97949,30.411869
3278.918508,g,7063.935698,4.59336,13769.75586,30.435514
3278.938942,g,7029.126139,6.457581,13744.10742,30.391321
3278.959375,g,6984.712631,9.14351,13736.25781,30.353067
3278.979809,g,7074.649056,5.413539,13743.00586,30.423798
3279.000243,g,7044.641144,6.441713,13728.79004,30.391466
3279.020676,g,7050.700339,6.218646,13723.00781,30.391669
3279.04111,g,7051.634249,5.569866,13711.39844,30.383859
3279.061544,g,7001.88403,6.991094,13701.76758,30.340379
3279.081977,g,0,0,13710.37012,0
3279.102411,g,7044.432405,5.627024,13699.38867,30.369799
3279.122844,g,7005.629664,7.016406,13695.72266,30.338695
3279.143278,g,7081.324114,4.706267,13694.02734,30.392871
3279.163712,g,7086.163584,6.425926,13675.01367,30.382501
3279.184145,g,7036.464653,6.591459,13678.73633,30.348841
3279.204579,g,7074.243756,4.965194,13668.99219,30.36937
3279.225012,g,7034.491523,6.040363,13648.79004,30.32545
3279.245446,g,6998.727212,6.513113,13657.46094,30.305582
3279.26588,g,7015.586408,4.9118,13657.97461,30.318323
3279.286313,g,6925.938062,6.692055,13632.3125,30.233652
3279.306747,g,0,0,13627.12793,0
3279.32718,g,0,0,13639.06348,0
3279.347614,g,7040.835469,5.860636,13629.91406,30.316262
3279.368048,g,7023.025193,6.552279,13616.05273,30.293027
3279.388481,g,7027.811374,7.07921,13604.40723,30.287993
3279.408915,g,7058.711041,6.453079,13596.97266,30.305212
3279.429348,g,7075.364174,5.821164,13589.28516,30.311788
3279.449782,g,7063.395318,6.310178,13585.25,30.300048
3279.470216,g,7041.169636,5.054513,13582.48145,30.281704
3279.490649,g,6991.095318,7.225791,13560.49902,30.228757
3279.511083,g,6976.92794,6.431632,13557.87109,30.216403
3279.531516,g,6978.181005,5.385247,13549.66406,30.211286
